mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__alpha,param_tfidf__max_df,param_tfidf__min_df,param_tfidf__ngram_range,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.7368817329406738,0.022499877470789874,0.17889690399169922,0.00914611942770276,0.1,0.9,5,"(1, 1)","{'clf__alpha': 0.1, 'tfidf__max_df': 0.9, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 1)}",0.4448362984737915,0.42335583172107866,0.37121681652398375,0.4363758641902658,0.4228366342373689,0.4197242890292977,0.02562708589579368,21
1.3469999313354493,0.37760980998568927,0.4377188205718994,0.046231335670487976,0.1,0.95,5,"(1, 1)","{'clf__alpha': 0.1, 'tfidf__max_df': 0.95, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 1)}",0.4448362984737915,0.426432180139586,0.3703378741108019,0.4271450088387208,0.4228366342373689,0.4183175991600538,0.025177317939894472,22
1.9046964168548584,0.01577089158280752,0.3741123676300049,0.032736206519906004,0.05,0.9,3,"(1, 2)","{'clf__alpha': 0.05, 'tfidf__max_df': 0.9, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 2)}",0.4051160776179262,0.43349646322797913,0.4181264481000191,0.41912553952995135,0.39791627239939004,0.4147561601750532,0.012313913164910987,23
1.9544845581054688,0.04268098453490962,0.3723210334777832,0.01484199089701605,0.05,0.95,3,"(1, 2)","{'clf__alpha': 0.05, 'tfidf__max_df': 0.95, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 2)}",0.4077339006225596,0.43349646322797913,0.4181264481000191,0.40212761907808353,0.39859198127943324,0.41201528246161495,0.012610064272973457,24
0.7406195163726806,0.01851993049250943,0.17384672164916992,0.013182284635239086,0.1,0.9,3,"(1, 1)","{'clf__alpha': 0.1, 'tfidf__max_df': 0.9, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 1)}",0.4205950636959765,0.4073922353854585,0.377968576308456,0.3891551444681989,0.3596999934613853,0.39096220266389503,0.02143584818749738,25
0.8058637142181396,0.03207864353019524,0.19471478462219238,0.014050182860583174,0.1,0.95,3,"(1, 1)","{'clf__alpha': 0.1, 'tfidf__max_df': 0.95, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 1)}",0.403426447711571,0.41056370160040295,0.377968576308456,0.3812041773067054,0.36191241327943896,0.38701506324131485,0.01771790204893105,26
2.0748878002166746,0.03074421092310972,0.38404364585876466,0.01874396046318503,0.05,0.95,2,"(1, 2)","{'clf__alpha': 0.05, 'tfidf__max_df': 0.95, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 2)}",0.3947542928090105,0.4026015655186535,0.3183274024839793,0.36876567856491893,0.3563852375312189,0.3681668353815562,0.030052544866246568,27
2.00950083732605,0.04343525316820822,0.38062033653259275,0.01355383672910379,0.05,0.9,2,"(1, 2)","{'clf__alpha': 0.05, 'tfidf__max_df': 0.9, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 2)}",0.3947542928090105,0.4026015655186535,0.3172304245673811,0.36876567856491893,0.3563852375312189,0.3679474397982366,0.030417381437780788,28
1.9089704513549806,0.039508793583708346,0.37585787773132323,0.017811230344629416,0.1,0.9,5,"(1, 2)","{'clf__alpha': 0.1, 'tfidf__max_df': 0.9, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 2)}",0.3776839682401119,0.37606850821136534,0.3454442834576689,0.3294411277837698,0.37089817258552255,0.3599072120556877,0.0191591250412714,29
0.774504280090332,0.009970244615433086,0.19127063751220702,0.014346186025106272,0.1,0.95,2,"(1, 1)","{'clf__alpha': 0.1, 'tfidf__max_df': 0.95, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 1)}",0.4179975677680315,0.4050380810674928,0.33307766109658227,0.317347571223901,0.32547989125732174,0.3597881544826659,0.042726109443220764,30
0.728949785232544,0.005115865593007543,0.17224602699279784,0.00543194787798367,0.1,0.9,2,"(1, 1)","{'clf__alpha': 0.1, 'tfidf__max_df': 0.9, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 1)}",0.41611743708137744,0.40481689694800355,0.33307766109658227,0.317347571223901,0.32547989125732174,0.3593678915214372,0.04216966471558431,31
4.757121562957764,0.07093554105701372,0.8364551544189454,0.03845296994552923,0.1,0.95,5,"(1, 2)","{'clf__alpha': 0.1, 'tfidf__max_df': 0.95, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 2)}",0.3787597856935853,0.37606850821136534,0.3293668423802278,0.33176627299544775,0.3688378421544056,0.3569598502870064,0.021806215188759682,32
